dt,Daily PL,WinningDays,LosingDays,Total BP,NetBetaDelta,DoDNetBeta,BetaIncreaseDays,BetaDecreaseDays,NetDelta,GrossDelta,SPX return,SPXUpDays,SPXDownDays,VIX return,VIXUpDays,VIXDownDays,VIX Last_PX,SPX Last_PX,FirmBeta,DoD FirmBeta,BAS TLT US Equity,BAS TLT DoD,BAS TLT Up Streak,BAS TLT Down Streak,BAS IEF US Equity,BAS IEF DoD,BAS IEF Up Streak,BAS IEF Down Streak,BAS SPX Index,BAS SPX DoD,BAS SPX Up Streak,BAS SPX Down Streak,VIX PC VOL RATIO,VIX PC VOL RATIO DoD,VIX PC VOL RATIO Up Streak,VIX PC VOL RATIO Down Streak,VIX PUT OI,VIX PUT VOL,VIX PUT VOL/OI,VIX CALL OI,VIX CALL VOL,VIX CALL VOL/OI,VIX LAST ON 5dMAVG m1,VIX LAST ON 10dMAVG m1,SPX LAST ON 5dMAVG m1,SPX LAST ON 10dMAVG m1,SPX OtO Returns,VIX OtO Returns,SPX OtC Returns,VIX OtC Returns,SPX INDX_ADV_NUM,SPX INDX_DECL_NUM,SPX MOV_AVG_30D,SPX MOV_AVG_200D,SPX MOV_AVG_5D,SPX MOV_AVG_20D,SPX NUM_MEMB_MACD_GT_BASE_LINE_0,SPX NUM_MEMB_SIGNAL_GT_BASE_LINE_0,SPX PCT_MEMB_MACD_GT_BASE_LINE_0,SPX PCT_MEMB_SIGNAL_GT_BASE_LINE_0,SPX NUM_MEMB_MACD_BUY_SIGNAL_LST_10D,SPX NUM_MEMB_MACD_SL_SIGNAL_LST_10D,SPX PCT_MEM_MACD_BUY_SIGNAL_LST_10D,SPX PCT_MEM_MACD_SL_SIGNAL_LST_10D,SPX NUM_MEMB_WITH_14D_RSI_GT_70,SPX NUM_MEMB_WITH_14D_RSI_LT_30,SPX NUM_MEMB_14D_RSI_BETWEEN_30_&_70,SPX PCT_MEMB_WITH_14D_RSI_GT_70,SPX PCT_MEMB_WITH_14D_RSI_LT_30,SPX PCT_MEMB_14D_RSI_BETWEEN_30_&_70,IVE PX_LAST,MTUM  PX_LAST,GLD PX_VOLUME,GLD MOVING_AVG_20D,GLD BAS,SPY RSI_9D,SPY RSI_14D,SPX H-L,VIX H-L,SPX Term Spread,NDX_Last,NDX OtO Returns,NDX OtC Returns,NDX OI PUTS,NDX VOLUME PUTS,NDX PUTS VOL ON OI,NDX OI CALLS,NDX VOLUME CALLS,NDX CALLS VOL ON OI,NDX H-L,UKX_Last,UKX OtO Returns,UKX OtC Returns,UKX OI PUTS,UKX VOLUME PUTS,UKX PUTS VOL ON OI,UKX OI CALLS,UKX VOLUME CALLS,UKX CALLS VOL ON OI,UKX H-L,HSI_Last,HSI OtO Returns,HSI OtC Returns,HSI OI PUTS,HSI VOLUME PUTS,HSI PUTS VOL ON OI,HSI OI CALLS,HSI VOLUME CALLS,HSI CALLS VOL ON OI,HSI H-L,MXWD_Last,MXWD OtO Returns,MXWD OtC Returns,MXWD H-L,NFP_T_Last,INJCJC Index LAST,INJCSP Index LAST,SX5E_Last,SX5E OtO Returns,SX5E OtC Returns,SX5E OI PUTS,SX5E VOLUME PUTS,SX5E PUTS VOL ON OI,SX5E OI CALLS,SX5E VOLUME CALLS,SX5E CALLS VOL ON OI,SX5E H-L,SPX OI PUTS,SPX VOLUME PUTS,SPX PUTS VOL ON OI,SPX OI CALLS,SPX VOLUME CALLS,SPX CALLS VOL ON OI,WeekDay,MonthDay,Quarter,SPX OPEN,SPX HIGH,SPX LOW,INDU_Last,INDU OtO Returns,INDU OtC Returns,INDU OPEN,INDU HIGH,INDU LOW
7/6/2018,205275,2,0,238500000,42935162,2330063,2,0,48000204,187472294,0.0100000000,2,0,-0.1100000000,0,2,13.37,2760,0.89,-0.091836735,0.0000814900,-0.0031780960,0,3,0.0000974710,-0.0008772360,0,3, 0.0200000000 ,0.0000000000,0,2,0.5700000000,0.5000000000,2,0,1945631,107713,0.0600000000,5217785,206033,0.0394866787,-0.1200000000,-0.1500000000,0.0100000000,0.0100000000,0.0112613600,-0.0069620253,0.0080871395,-0.1080720480,438, 63 ,2745,2674,2731,2750,263,277,52,55,46,57,9,11,49,8,448,10,2,89,111.35,111.01,2947058,120.4075,0.0000841291,52.332,45.4786,30.89,2.11,-2.8749,7207.33,0.0192587470,0.0130949921,102121,5970,0.058460062,49753,5828,0.117138665,110.9,7617.7,0.0019044563,0.0019044563,1359295,14185,0.010435557,889969,5585,0.006275499,61.49,28315.62,0.0124508173,0.0021678063,1359295,21739,0.015992849,889969,17455,0.019613043,628.88,509.9,0.0082616859,0.0078070956,4.72,148669,215,1759,3448.49,0.0025945789,-0.0002927961,20010298,453461,0.010435557,11566283,245311,0.006275499,23.6,9213303,752008,0.081621976,4594306,428452,0.093257175,6,6,3,2737.68,2764.41,2733.52,24456.48,0.0068465334,0.0042710247,24352.47,24520.29,24281.47
7/9/2018,317707,3,0,238500000,57800524,14865362,3,0,67397239,200641379,0.0100000000,3,0,-0.0500000000,0,3,12.69,2784,0.86,-0.033707865,0.0000819970,0.0062318070,1,0,0.0000977090,0.0024427180,1,0, 0.0200000000 ,0.0000000000,0,3,0.2800000000,-0.5087719300,0,1,2006912,165237,0.0800000000,5389227,378367,0.0702080280,-0.1300000000,-0.1900000000,0.0100000000,0.0200000000,0.0072421628,-0.0299553856,0.0056564723,-0.0543964232,387, 117 ,2747,2675,2744,2750,278,277,55,55,84,39,17,8,23,0,482,5,0,95,112.4,112.28,4075297,120.2145,0.0000839173,75.9009,53.2181,16.14,0.85,-3.06,7276,0.0049467811,0.0034228912,91806,7217,0.07861142,48373,4459,0.092179522,56.26,7687.99,0.0092271946,0.0092271946,1361523,14457,0.010618256,893729,13109,0.014667757,79.76,28688.5,0.0102967333,0.0028784010,1361523,18994,0.013950554,893729,19780,0.022131989,303.02,514.48,0.0087036638,0.0085272382,4.35,148669,215,1759,3460.44,0.0019661987,0.0005754023,20070740,359711,0.010618256,11595784,224629,0.014667757,19.54,8979714,899498,0.100170005,4506736,575189,0.127628732,2,9,3,2768.51,2784.65,2768.51,24776.59,0.0117365167,0.0104974877,24519.2,24796.52,24518.43
7/10/2018,169016,4,0,238500000,33839681,-23960843,0,1,37922007,203619267,0.0000000000,0,1,0.0000000000,0,4,12.64,2794,0.89,0.034883721,0.0000819970,0.0000000000,0,1,0.0000977760,0.0006844290,2,0, 0.0200000000 ,0.0000000000,0,4,0.3700000000,0.3214285710,1,0,2056946,232975,0.1100000000,5550302,449391,0.0809669456,-0.0900000000,-0.1700000000,0.0100000000,0.0200000000,-0.0031342342,-0.0151116951,0.0018934504,0.0095846645,316, 185 ,2749,2676,2758,2751,295,281,58,56,104,32,21,6,32,0,473,6,0,94,112.82,112.56,3754770,119.9995,0.0000000000,76.6035,58.1888,9.34,1.28,-3.1721,7282.6,-0.0089734529,-0.0006106724,94756,7575,0.079942167,50458,4016,0.079590947,40.3,7692.04,0.0005267957,0.0005267957,1369951,24301,0.017738591,902209,19354,0.021451792,38.01,28682.25,-0.0306909415,-0.0075589838,1369951,16046,0.011712828,902209,17853,0.019788098,299.68,515.52,0.0014769613,0.0018462017,1.92,148669,215,1759,3473.31,-0.0030560566,0.0023259505,20201295,494285,0.017738591,11607926,249011,0.021451792,24.46,9035851,768490,0.08504899,4597256,492600,0.107150874,3,10,3,2788.56,2795.58,2786.24,24919.66,-0.0007050438,0.0045426749,24806.97,24945.38,24806.97
7/11/2018,-657475,0,1,238500000,11315235,-22524446,0,2,16171479,201330481,-0.0100000000,0,2,0.0800000000,1,0,13.63,2774,0.7,-0.213483146,0.0000816830,-0.0038390850,0,2,0.0000975850,-0.0019516960,0,1, 0.0200000000 ,0.0000000000,0,5,0.6100000000,0.6486486490,2,0,2071442,94798,0.0500000000,5740790,384854,0.0670385086,0.0100000000,-0.0900000000,0.0000000000,0.0100000000,0.0011943219,-0.0353569046,-0.0020864660,-0.0298932384,128, 373 ,2752,2678,2770,2750,300,283,59,56,112,39,22,8,20,2,483,4,0,96,111.87,111.97,6974791,119.7405,0.0000850015,77.7942,51.9928,15.14,1.06,-2.7568,7243.98,0.0075772052,0.0030907021,101328,11387,0.112377625,51488,3425,0.066520354,50.89,7591.96,-0.0130108528,-0.0130108528,1373698,23700,0.0172527,911359,21874,0.024001519,113.86,28311.69,0.0087946192,0.0106365738,1373698,21049,0.015322873,911359,15947,0.017498044,352,510.92,-0.0102846720,-0.0085576233,5.83,148669,215,1759,3422.35,-0.0079457892,-0.0093525846,20214651,462419,0.0172527,11650379,291138,0.024001519,32.31,9242145,569484,0.061618163,4662887,338157,0.072520951,4,11,3,2779.82,2785.91,2770.77,24700.45,0.0005413587,-0.0035914428,24789.48,24815.16,24663.82
7/12/2018,346125,1,0,238500000,45895163,34579928,1,0,48481383,200752749,0.0100000000,1,0,-0.0800000000,0,1,12.58,2798,0.95,0.357142857,0.0000816960,0.0001633920,1,0,0.0000976230,0.0003904920,1,0, 0.0200000000 ,0.0000000000,0,6,0.4300000000,-0.2950819670,0,1,2198060,197549,0.0900000000,5822799,219686,0.0377285907,-0.0300000000,-0.1300000000,0.0100000000,0.0200000000,0.0049548352,-0.0325034578,0.0054434919,-0.0374904361,353, 149 ,2754,2679,2782,2752,305,290,60,57,113,45,22,9,42,2,461,8,0,91,112.29,113.53,4585460,119.4875,0.0000000000,79.2818,61.0991,17.69,0.91,-3.0915,7366.25,0.0131796305,0.0123509217,102628,6236,0.060763145,53432,6991,0.130839197,94.56,7651.33,0.0078201150,0.0078201150,1381956,15595,0.01128473,913234,12368,0.013543079,71,28480.83,0.0151836034,0.0078110155,1381956,18479,0.013371627,913234,17094,0.018718094,397.22,514.12,0.0078230692,0.0080191361,4.23,148669,215,1759,3445.49,0.0079014709,0.0053337846,20298771,373365,0.01128473,11655297,170887,0.013543079,28.49,9302745,715378,0.076899668,4699001,573919,0.122136386,5,12,3,2783.14,2799.22,2781.53,24924.89,0.0049659516,0.0049183765,24802.9,24939.97,24802.9
7/13/2018,-132346,0,1,238500000,38498557,-7396606,0,1,40231677,183482117,0.0000000000,0,1,-0.0300000000,0,2,12.18,2801,0.96,0.010526316,0.0000814760,-0.0026887200,0,1,0.0000974610,-0.0016568390,0,1, 0.0200000000 ,0.0000000000,0,7,0.9000000000,1.0930232560,1,0,2223307,84801,0.0400000000,5951823,219827,0.0369343981,-0.0400000000,-0.1300000000,0.0000000000,0.0100000000,0.0016089069,-0.0235882773,0.0015660027,-0.0169491525,291, 205 ,2758,2681,2790,2753,314,295,62,58,111,52,22,10,43,3,459,9,1,91,112.35,113.36,5444284,119.199,0.0000850376,79.0356,60.622,12.84,1.35,-3.2324,7375.82,0.0011868784,0.0004801771,105532,6953,0.065885229,52677,5767,0.10947852,38.78,7661.87,0.0013775383,0.0013775383,1390644,22499,0.016178835,917298,14794,0.016127801,64.91,28525.44,-0.0037721538,-0.0057073782,1390644,13794,0.009919145,917298,12165,0.013261775,214.85,515.22,0.0024707210,0.0023345395,1.9,148669,212,1750,3454.54,0.0002547557,0.0000723738,20334742,378816,0.016178835,11613429,285886,0.016127801,18.39,9658091,774446,0.08018624,4819578,564839,0.117196775,6,13,3,2796.93,2804.53,2791.69,25019.41,0.0039922058,0.0037446737,24926.07,25043.21,24890.06
7/16/2018,-789932,0,2,238500000,22373892,-16124665,0,2,25051696,203318884,0.0000000000,0,2,0.0500000000,1,0,12.83,2798,0.89,-0.072916667,0.0000818300,0.0043369750,1,0,0.0000976130,0.0015618140,1,0, 0.0200000000 ,0.0000000000,0,8,0.2500000000,-0.7222222220,0,1,2247170,336950,0.1500000000,6130780,338028,0.0551362143,0.0000000000,-0.0600000000,0.0000000000,0.0100000000,-0.0043156531,-0.0256222548,-0.0010708817,0.0296950241,155, 346 ,2760,2682,2793,2753,317,298,63,59,112,67,22,13,23,2,480,5,0,95,112.46,113.43,3670943,119.0095,0.0000850666,76.7525,71.5615,10.32,0.84,-3.0852,7357.9,-0.0121324531,-0.0031337090,99951,9127,0.091314744,51776,5676,0.109626082,44.3,7600.45,-0.0080163198,-0.0080163198,1392686,26660,0.019142865,920395,16244,0.017648944,102.75,28539.66,-0.0045295889,-0.0014450179,1392686,18228,0.013088377,920395,15105,0.016411432,372.21,514.53,-0.0011449863,-0.0014748976,1.59,148669,212,1750,3449.08,-0.0028450120,-0.0017625761,20408058,326042,0.019142865,11618586,313590,0.017648944,22.51,9414401,747093,0.079356403,4809683,385108,0.08006931,2,16,3,2801.43,2803.71,2793.39,25064.36,0.0003332590,0.0015496144,25025.58,25072.41,24979.64
7/17/2018,195491,1,0,238500000,41995608,19621716,1,0,44550020,179969120,0.0000000000,0,3,-0.0600000000,0,1,12.06,2810,0.94,0.056179775,0.0000819840,0.0018856320,2,0,0.0000976800,0.0006837610,2,0, 0.0200000000 ,0.0000000000,0,9,0.6400000000,1.5600000000,1,0,1283101,157073,0.1200000000,6335271,529777,0.0836234156,-0.0500000000,-0.0900000000,0.0000000000,0.0100000000,0.0078907555,-0.0300525920,0.0072454416,-0.0658404338,347, 154 ,2762,2684,2796,2755,329,304,65,60,112,87,22,17,30,2,473,6,0,94,112.61,114.04,7939635,118.768,0.0000859956,83.8163,72.3201,24.95,1.33,-3.3899,7403.89,0.0158774350,0.0154166232,101597,5310,0.052265323,53090,4563,0.08594839,130.13,7626.33,0.0034050615,0.0034050615,1397731,12582,0.009001732,930573,18445,0.019821121,59.27,28181.68,-0.0034933132,-0.0094835070,1397731,17284,0.012365756,930573,16807,0.018060915,322.92,515.72,0.0018457354,0.0019817369,2.79,148669,212,1750,3457.5,0.0067250257,0.0035294049,20495990,394326,0.009001732,11656044,226123,0.019821121,31.97,9519954,724722,0.076126628,4954437,525452,0.106056854,3,17,3,2789.34,2814.19,2789.24,25119.89,0.0039893872,0.0034341406,25033.92,25155.39,24989.61
7/18/2018,394618,2,0,238500000,42970064,974456,2,0,45364276,181412310,0.0000000000,0,4,0.0000000000,0,2,12.1,2816,0.95,0.010638298,0.0000823010,0.0038681540,3,0,0.0000977560,0.0007820520,3,0, 0.0200000000 ,0.0000000000,0,10,0.4500000000,-0.2968750000,0,1,1335271,54321,0.0400000000,3976506,347428,0.0873701687,-0.0200000000,-0.0600000000,0.0000000000,0.0100000000,-0.0007042880,-0.0162664601,0.0015188433,0.0193765796,276, 226 ,2764,2685,2805,2758,339,321,67,64,102,93,20,18,35,3,467,7,1,92,113,114.33,5391963,118.5435,0.0000000000,81.7239,82.1527,10.87,1.03,-3.5174,7390.13,-0.0057497722,-0.0023112491,107883,11206,0.103871787,58028,8208,0.141448956,42.89,7676.28,0.0065496772,0.0065496772,1406373,28279,0.020107752,933970,17246,0.018465261,59.93,28117.42,-0.0035605816,-0.0082776908,1406373,16863,0.011990418,933970,16022,0.017154727,340.91,516.47,0.0022301949,0.0015902259,1.77,148669,212,1750,3485.08,0.0037191762,0.0047772675,20861934,1044803,0.020107752,11702726,368409,0.018465261,18.49,9891363,785995,0.07946276,5053502,536059,0.106076736,4,18,3,2811.35,2816.76,2805.89,25199.29,0.0002132587,0.0026060534,25133.79,25215.32,25101.12
7/19/2018,-409533,0,1,238500000,50556882,7586818,3,0,53647024,179830318,0.0000000000,0,5,0.0600000000,1,0,12.87,2804,0.94,-0.010526316,0.0000818030,-0.0060534170,0,1,0.0000974990,-0.0026324770,0,1, 0.0200000000 ,0.0000000000,0,11,0.3400000000,-0.2444444440,0,2,1370078,79713,0.0600000000,4089514,160811,0.0393227655,0.0400000000,0.0100000000,0.0000000000,0.0000000000,-0.0017156871,-0.0047244094,-0.0017370442,0.0549180328,251, 251 ,2765,2687,2806,2760,345,325,68,64,90,100,18,20,31,3,471,6,1,93,112.64,113.55,14227628,118.321,0.0000000000,70.3014,75.6909,12.28,1.3,-3.3353,7352.36,0.0019647886,-0.0016701382,114540,11888,0.103789069,59843,7139,0.11929549,44.66,7683.97,0.0010017873,0.0010017873,1419008,33675,0.023731367,943365,28372,0.030075315,42.83,28010.86,-0.0069519269,-0.0085058454,1419008,20141,0.014193718,943365,16650,0.017649584,331.62,514.45,-0.0036764706,-0.0045472136,3.64,148669,212,1750,3471.64,-0.0043085991,-0.0028063342,21051455,580130,0.023731367,11747311,353716,0.030075315,20.26,10111107,809923,0.080102307,5143329,515718,0.1002693,5,19,3,2809.37,2812.05,2799.77,25064.5,-0.0038986998,-0.0029694719,25139.15,25154.17,25052.62
7/20/2018,-267477,0,2,238500000,35021390,-15535492,0,1,38098496,190608652,0.0000000000,0,6,0.0000000000,0,1,12.86,2802,0.92,-0.021276596,0.0000827990,0.0121713930,1,0,0.0000978330,0.0034241550,1,0, 0.0200000000 ,0.0000000000,0,12,0.4100000000,0.2058823530,1,0,1451659,97520,0.0700000000,4179282,193212,0.0462309076,0.0300000000,0.0200000000,0.0000000000,0.0000000000,-0.0019183113,0.0000000000,-0.0009698526,-0.0107692308,169, 331 ,2766,2688,2806,2762,343,330,68,65,57,111,11,22,28,6,471,6,1,93,112.38,113.65,7892317,118.1465,0.0000857890,59.7588,73.7826,9.69,1.09,-3.3558,7350.23,-0.0059234625,-0.0039164509,59689,10323,0.172946439,48703,5337,0.109582572,55.22,7678.79,-0.0006741307,-0.0006741307,1300685,17722,0.013625128,809210,17486,0.02160873,74.14,28224.48,0.0086919296,0.0060495973,1300685,25659,0.019727298,809210,19815,0.024486845,548.89,515.89,0.0028549233,0.0019227034,2.79,148669,220,1731,3460.03,-0.0036060362,-0.0018405209,19458046,944585,0.013625128,10790308,360380,0.02160873,49.88,8917289,752722,0.084411529,4633998,345409,0.074538012,6,20,3,2804.55,2809.7,2800.01,25058.12,-0.0001693214,0.0006780841,25041.14,25124.1,24986.35
7/23/2018,203408,1,0,238500000,51897917,16876527,1,0,54628590,166820086,0.0000000000,0,7,-0.0200000000,0,2,12.62,2807,0.95,0.032608696,0.0000838260,0.0124062200,2,0,0.0000982950,0.0047181400,2,0, 0.0200000000 ,0.0000000000,0,13,0.2800000000,-0.3170731710,0,1,1563793,167721,0.1100000000,4406009,344820,0.0782613018,0.0100000000,0.0000000000,0.0000000000,0.0000000000,0.0076844207,-0.0023734177,0.0027901128,-0.0631031923,259, 240 ,2767,2689,2808,2765,341,333,68,66,35,108,7,21,26,6,473,5,1,94,112.61,113.86,6247368,117.9295,0.0000861958,57.5231,73.6932,13.47,0.97,-3.2728,7371.78,0.0163712507,0.0049567714,65531,11961,0.182524301,51908,7125,0.137262079,75.48,7655.79,-0.0029952636,-0.0029952636,1303829,6808,0.005221544,812060,11503,0.014165209,57.04,28256.12,-0.0005763534,-0.0015014872,1303829,20109,0.015423035,812060,15241,0.018768318,300.52,515.92,-0.0006778085,-0.0008714681,2.08,148669,220,1731,3454.05,0.0019543069,0.0000405338,19521982,264796,0.005221544,10882899,232478,0.014165209,20.72,8899563,599245,0.067334205,4660689,306402,0.065741782,2,23,3,2799.17,2808.61,2795.14,25044.29,0.0022179263,0.0002951643,25036.9,25081.45,24983.33
7/24/2018,-733878,0,1,238500000,29057332,-22840585,0,1,32800943,195461115,0.0000000000,0,8,-0.0200000000,0,3,12.41,2820,0.89,-0.063157895,0.0000835530,-0.0032585540,0,1,0.0000982270,-0.0006875890,0,1, 0.0200000000 ,0.0000000000,0,14,0.5200000000,0.8571428570,1,0,1637936,89079,0.0500000000,4560929,322827,0.0707809747,-0.0100000000,-0.0200000000,0.0000000000,0.0100000000,-0.0010458471,-0.0103092784,-0.0000992668,-0.0158604282,247, 252 ,2768,2691,2810,2770,342,333,68,66,36,112,7,22,22,6,477,4,1,94,113.12,113.77,4801046,117.737,0.0001723692,79.6504,79.6676,18.87,1.55,-3.3658,7406.25,-0.0066273132,-0.0066071939,70969,11278,0.158914456,54782,8046,0.14687306,100.25,7709.05,0.0069568261,0.0069568261,1310808,23328,0.017796657,818713,13797,0.016852059,92.05,28662.57,0.0220869590,0.0134455119,1310808,27711,0.021140396,818713,21078,0.025745286,435.7,519,0.0057749700,0.0057749700,4.72,148669,220,1731,3483.31,0.0062560321,0.0065449943,19606067,431638,0.017796657,10990800,278797,0.016852059,33.5,8990316,712761,0.079280973,4727232,495066,0.104726402,3,24,3,2820.68,2829.99,2811.12,25241.94,0.0036373520,0.0059583707,25092.43,25286.62,25092.43
7/25/2018,187239,1,0,238500000,37139773,8082441,1,0,38849147,182958539,0.0100000000,1,0,-0.0100000000,0,4,12.29,2846,0.96,0.078651685,0.0000837000,0.0017576900,1,0,0.0000982950,0.0006880620,1,0, 0.0200000000 ,0.0000000000,0,15,0.3700000000,-0.2884615380,0,1,1641144,46431,0.0300000000,4643785,242082,0.0521303204,-0.0300000000,-0.0200000000,0.0100000000,0.0100000000,0.0063029460,-0.0032051282,0.0100577415,-0.0064672595,387, 117 ,2770,2692,2816,2776,351,335,70,66,37,107,7,21,57,7,441,11,1,87,113.65,115.29,5480914,117.608,0.0000000000,79.3671,79.8794,30.3,1.02,-3.3266,7508.59,-0.0002079367,0.0138385925,73369,6806,0.092763974,55298,5349,0.096730442,105.75,7658.26,-0.0065883604,-0.0065883604,1316839,19431,0.01475579,824336,13764,0.016697075,69.66,28920.9,0.0061033723,0.0004818907,1316839,23975,0.018206478,824336,17377,0.021079997,200.44,521.74,0.0076685934,0.0052793834,4.02,148669,220,1731,3468.45,-0.0027252025,-0.0039801166,19702013,333086,0.01475579,11089049,276206,0.016697075,26.04,9288471,742034,0.079887637,4743383,618567,0.130406294,4,25,3,2817.73,2848.03,2817.73,25414.1,0.0113108876,0.0091487748,25183.7,25432.87,25113.55
7/26/2018,-27400,0,1,238500000,21158995,-15980778,0,1,22407326,201630508,0.0000000000,0,1,-0.0100000000,0,5,12.14,2837,0.94,-0.020833333,0.0000838330,0.0015928240,2,0,0.0000984110,0.0011809280,2,0, 0.0200000000 ,0.0000000000,0,16,0.1600000000,-0.5675675680,0,2,1733260,159046,0.0900000000,4794981,287654,0.0599906444,-0.0300000000,-0.0200000000,0.0100000000,0.0100000000,0.0024193349,0.0064308682,0.0006877118,-0.0248995984,327, 176 ,2772,2694,2823,2783,357,341,71,68,36,104,7,21,51,11,443,10,2,88,114.17,114.94,6382946,117.4675,0.0000863595,72.4551,73.8554,10.31,0.75,-3.3784,7400.75,0.0052238080,-0.0005145478,77251,7680,0.099416189,58543,7334,0.125275439,44.4,7663.17,0.0006411378,0.0006411378,1322561,13182,0.009967026,837898,52196,0.062293979,43.78,28781.14,-0.0119886258,-0.0103928702,1322561,21325,0.01612402,837898,23944,0.028576271,458.32,521.8,-0.0025431183,-0.0022563004,2.02,148669,220,1731,3509.26,0.0114949810,0.0104929135,19837375,446018,0.009967026,11191464,393043,0.062293979,36.56,9327258,605208,0.06488595,4920723,655121,0.13313511,5,26,3,2835.49,2845.57,2835.26,25527.07,0.0020405559,0.0022977358,25468.55,25587.24,25463.16
7/27/2018,599422,1,0,238500000,14137205,-7021790,0,2,15977001,186417897,-0.0100000000,0,2,0.0700000000,1,0,13.03,2819,0.88,-0.063829787,0.0000837000,-0.0015902910,0,1,0.0000982750,-0.0013758540,0,1, 0.0300000000 ,0.5000000000,1,0,0.8700000000,4.4375000000,1,0,1736879,78228,0.0500000000,4881217,182312,0.0373497019,0.0400000000,0.0400000000,0.0000000000,0.0000000000,-0.0082150333,0.0111821086,-0.0082783612,0.0706655711,156, 347 ,2774,2695,2826,2788,353,355,70,70,29,98,6,19,34,14,457,7,3,91,114.02,113.21,5242099,117.348,0.0000863297,60.3792,60.9726,34.83,2.66,-3.1744,7296.78,-0.0202223763,-0.0196769149,82513,15750,0.190879013,59377,8579,0.144483554,187.92,7701.31,0.0049770526,0.0049770526,1328004,22314,0.01680266,866909,43153,0.049778004,54.06,28804.28,-0.0036081773,0.0024204160,1328004,22027,0.016586546,866909,19572,0.022576764,243.9,520.73,-0.0019745040,-0.0017636346,3.79,148669,218,1758,3527.18,0.0013721482,0.0041107512,19839787,502923,0.01680266,11210311,407470,0.049778004,19.72,9668558,866207,0.089590092,4976411,448756,0.090176635,6,27,3,2842.35,2843.17,2808.34,25451.06,-0.0031817533,-0.0027217314,25520.52,25580.22,25370.07
7/30/2018,280430,2,0,238500000,19682486,5545281,1,0,21521288,186550778,-0.0100000000,0,3,0.0900000000,2,0,14.26,2803,0.91,0.034090909,0.0000839810,0.0033592270,1,0,0.0000983620,0.0008852600,1,0, 0.0200000000 ,-0.3333333330,0,1,0.3700000000,-0.5747126440,0,1,1795576,109190,0.0600000000,4948637,210665,0.0425703077,0.1100000000,0.1300000000,-0.0100000000,0.0000000000,-0.0032884001,0.0063191153,-0.0058176658,0.0462215701,194, 308 ,2774,2696,2825,2793,349,357,69,71,23,94,5,19,30,20,455,6,4,90,114.27,111.22,4157371,117.198,0.0000864641,47.4903,53.1799,23.63,1.48,-2.8351,7193.1,-0.0100168387,-0.0136601981,73470,14774,0.20108888,54487,5922,0.108686476,140.3,7700.85,-0.0000597301,-0.0000597301,1331144,4649,0.003492485,837693,4031,0.004812025,58.15,28733.13,0.0011208111,0.0035653600,1331144,17468,0.013122547,837693,11282,0.013467941,299.68,518.93,-0.0034382083,-0.0032461296,2.56,148669,218,1758,3512.31,-0.0015721125,-0.0014925119,19897066,300827,0.003492485,11295571,267907,0.004812025,9.52,9396703,773610,0.082327812,4959689,410820,0.082831807,2,30,3,2819,2821.74,2798.11,25306.83,-0.0036993913,-0.0052080795,25439.32,25500.16,25287.38
7/31/2018,60622,3,0,238500000,20300592,618106,2,0,22869489,189831799,0.0000000000,0,4,-0.1000000000,0,1,12.83,2816,0.89,-0.021978022,0.0000835460,-0.0051798320,0,1,0.0000982560,-0.0010808160,0,1, 0.0200000000 ,0.0000000000,0,2,0.4600000000,0.2432432430,1,0,1806802,44546,0.0200000000,5053292,237695,0.0470376539,-0.0100000000,0.0100000000,0.0000000000,0.0000000000,0.0040715656,0.0086342229,0.0023347439,-0.0822603720,365, 139 ,2776,2698,2824,2797,349,352,69,70,23,97,5,19,41,13,451,8,3,89,114.52,111.63,5508456,117.1245,0.0000862180,51.2108,64.1009,16.4,1.31,-3.2773,7231.98,0.0068604244,0.0017050641,75577,7042,0.093176495,56482,5181,0.091728338,93.55,7748.76,0.0062213911,0.0062213911,1336997,22440,0.016783882,838568,15935,0.019002633,87.14,28583.01,0.0032648203,-0.0027955765,1336997,12958,0.009691869,838568,10475,0.012491533,144.28,519.82,0.0021201550,0.0019081395,2.66,149024,218,1758,3525.49,0.0044959753,0.0038325413,19978720,441391,0.016783882,11379823,423679,0.019002633,27.77,9477552,660654,0.069707241,4906165,406308,0.082815804,3,31,3,2809.73,2824.46,2808.06,25415.19,0.0045933729,0.0027610740,25345.21,25490.98,25345.21
