Date,Open,High,Low,Close,Volume 
2018-07-15,6268.32,6401.5,6245.75,6364.26,34225
2018-07-16,6364.26,6761.84,6349.83,6740.55,74798
2018-07-17,6740.54,7476.24,6677.56,7326.7,112707
2018-07-18,7326.76,7590.65,7253.71,7383.39,105818
2018-07-19,7383.39,7563.7,7289.9,7477.5,70179
2018-07-20,7477.1,7676.55,7279.34,7333.93,80874
2018-07-21,7333.93,7453.07,7220.37,7405.4,40295
2018-07-22,7405.4,7569.28,7345.25,7398.64,47479
2018-07-23,7398.64,7798.59,7376.66,7718,96722
2018-07-24,7718,8485.71,7692.16,8395.82,143800
2018-07-25,8395.81,8481.11,8061.07,8170.23,89988
2018-07-26,8170.37,8302.24,7862.67,7937.25,78993
2018-07-27,7937.1,8278.01,7806.25,8182.89,80336
2018-07-28,8182.88,8238.04,8070.04,8230.87,36136
2018-07-29,8230.82,8291.55,8123.53,8216.78,34073
2018-07-30,8216.7,8273.61,7867.44,8176.06,83918
2018-07-31,8176.08,8176.27,7663.7,7735.3,97152
2018-08-01,7736.25,7760.74,7449.31,7610.9,78466
2018-08-02,7610.9,7713.32,7470.86,7542.34,55711
2018-08-03,7542.34,7542.49,7296.76,7417.6,79126
2018-08-04,7417.6,7490.89,6940.15,7017.89,74300
2018-08-05,7017.89,7092.53,6898.31,7042.39,52556
2018-08-06,7042.57,7160.4,6854.79,6945.78,58545
2018-08-07,6945.77,7150.86,6685.02,6723.21,82683
2018-08-08,6723.29,6723.99,6133.03,6285.02,130417
2018-08-09,6285.06,6631.23,6195.02,6543.24,89588
2018-08-10,6543.25,6582.14,6025.91,6153.41,100856
2018-08-11,6152.95,6488.55,6014.26,6242.54,87651
2018-08-12,6242.53,6483.39,6176.89,6322.92,57916
2018-08-13,6322.41,6545.02,6157.03,6263.2,71073
2018-08-14,6263.2,6266.5,5891.87,6199.6,125196
2018-08-15,6199.63,6620.07,6193.63,6274.22,132926
2018-08-16,6274.22,6478.07,6217.33,6323.81,71357
2018-08-17,6323.81,6594.72,6300.45,6591.16,73383
2018-08-18,6591.18,6622.16,6322.44,6405.71,52093
2018-08-19,6405.74,6560.88,6330.56,6502.18,39452
2018-08-20,6502.24,6537.54,6248.39,6269.9,61983
2018-08-21,6270.09,6506.69,6259.81,6491.11,61753
2018-08-22,6491.09,6890.79,6264.34,6366.13,116096
2018-08-23,6366.14,6575.28,6356.96,6538.95,52740
2018-08-24,6539.13,6736.83,6481.76,6708.96,58037
2018-08-25,6708.94,6808.89,6684.19,6749.56,38189
2018-08-26,6749.71,6793.17,6588.48,6720.6,39682
2018-08-27,6720.6,6944.21,6674.84,6915.73,59984
2018-08-28,6915.92,7136.71,6877.2,7091.38,69448
2018-08-29,7091.38,7137.47,6944.76,7052,50361
2018-08-30,7051.61,7072.64,6818.69,6998.76,61266
2018-08-31,6998.76,7096.73,6903.08,7026.96,49774
2018-09-01,7026.96,7272.03,7025.58,7203.46,41873
2018-09-02,7203.46,7384.38,7144.71,7301.26,61424
2018-09-03,7301.25,7350.58,7204.89,7270.05,42451
2018-09-04,7270.05,7417.65,7246.76,7369.86,46681
2018-09-05,7369.89,7401.43,6694.06,6705.03,113370
2018-09-06,6705.06,6727.19,6295.11,6515.42,127586
2018-09-07,6515.42,6549.39,6345.48,6411.78,53170
2018-09-08,6413.12,6480.57,6134.76,6200.16,49719
2018-09-09,6200.23,6451.25,6161.83,6249.07,38701
2018-09-10,6249.07,6371.42,6247.64,6324.43,50695
2018-09-11,6324.43,6415.51,6199.19,6295.54,51401
2018-09-12,6295.54,6357.89,6208.28,6337.11,52814
2018-09-13,6337.08,6534.89,6337.08,6492,65684
2018-09-14,6492.17,6591.59,6393.84,6486.01,58029
2018-09-15,6485.39,6573.19,6473.47,6522.08,31894
2018-09-16,6522.68,6525.05,6404.31,6502.44,30897
2018-09-17,6502.44,6538.82,6216.83,6261.48,62738
2018-09-18,6261.33,6393.39,6238.25,6346.44,55076
2018-09-19,6346.44,6522.9,6131.02,6398.8,71293
2018-09-20,6398.83,6551.93,6361.33,6505.9,46802
2018-09-21,6505.97,6785.22,6501.01,6762.06,85295
2018-09-22,6762.07,6834.49,6633.01,6716.6,38829
2018-09-23,6716.6,6768.56,6663.9,6702.7,25143
2018-09-24,6702.73,6717.6,6557.82,6583.53,48934
2018-09-25,6583.53,6583.54,6333.21,6437.74,65381
2018-09-26,6437.74,6543.92,6383.16,6462.6,40752
2018-09-27,6462.6,6733.94,6434.76,6686.13,52542
2018-09-28,6686.13,6806.1,6545.41,6635.38,74353
2018-09-29,6635.4,6635.42,6474.23,6603.75,37296
2018-09-30,6603.75,6741.96,6543.68,6623.71,26335
2018-10-01,6623.82,6662.6,6510.54,6594.98,38926
2018-10-02,6594.98,6618.95,6478.04,6525.47,40624
2018-10-03,6525.46,6537.07,6428.98,6492.26,47186
2018-10-04,6492.61,6622.32,6486.86,6579.79,42142
2018-10-05,6580,6683.55,6546.98,6632.87,39731
2018-10-06,6632.88,6637.08,6563.25,6589.94,24787
2018-10-07,6589.94,6622.49,6535.02,6601.15,27272
2018-10-08,6601.46,6698.31,6565.01,6650.07,47216
2018-10-09,6650.07,6657,6589.39,6631.79,32204
2018-10-10,6631.79,6633.22,6487.86,6581.07,49264
2018-10-11,6581.07,6581.59,6171.95,6209.47,104258
2018-10-12,6209.47,6296.56,6173.86,6250.85,46195
2018-10-13,6252.1,6280.73,6238.92,6267.27,21914
2018-10-14,6267.27,6346.56,6247.17,6277.73,34130
2018-10-15,6277.73,7234.83,6244.77,6612.36,177320
2018-10-16,6612.69,6724.91,6545.54,6583.05,49191
2018-10-17,6583.05,6589.2,6511.6,6574.52,33538
2018-10-18,6576.4,6616.27,6445.05,6488.72,50725
2018-10-19,6489.37,6503.09,6449.36,6469.28,36599
2018-10-20,6469.28,6645.2,6395.45,6490.56,19543
2018-10-21,6490.6,6557.39,6474.47,6509.87,16019
2018-10-22,6509.87,6531.23,6460.38,6483.23,31239
2018-10-23,6484.32,6496.2,6438.99,6470.22,34071
2018-10-24,6470.63,6538.35,6465.73,6476.25,34111
2018-10-25,6476.52,6497.9,6432.3,6462.77,35706
2018-10-26,6462.77,6514,6441.81,6457.21,33284
2018-10-27,6457.21,6479,6445.95,6470.17,19092
2018-10-28,6470.17,6483.24,6444.74,6470.74,16806
2018-10-29,6470.74,6483.39,6282.58,6313.91,53760
2018-10-30,6314.38,6340.68,6286.3,6309.11,42701
2018-10-31,6309.11,6391.25,6241.49,6342.61,38823
2018-11-01,6342.81,6402.59,6322.6,6381.3,31397
2018-11-02,6381.3,6420.93,6371.57,6394.66,27987
2018-11-03,6394.65,6398.09,6336.96,6376.32,28808
2018-11-04,6376.55,6498.16,6351.92,6467.05,27317
2018-11-05,6467.05,6475.8,6406.69,6433.74,24142
2018-11-06,6433.53,6482.81,6412.56,6479.72,37162
2018-11-07,6479.72,6562.79,6476.59,6529.68,55100
2018-11-08,6530.94,6542.42,6438.27,6446.06,42073
2018-11-09,6446.06,6457.97,6352.45,6377.99,37086
2018-11-10,6377.99,6419.92,6376.17,6396.37,14658
2018-11-11,6396.39,6414.18,6326.38,6408.18,20337
2018-11-12,6408.18,6435.41,6350.87,6375.08,28338
2018-11-13,6375.08,6389.43,6315.58,6339.17,35761
2018-11-14,6339.17,6375.7,5469.93,5741.47,178422
2018-11-15,5740.51,5767.06,5300.75,5647.5,147895
2018-11-16,5647.5,5676.54,5487.87,5586.27,71050
2018-11-17,5586.97,5602.01,5524.7,5568.94,29517
2018-11-18,5567.95,5701.35,5567.95,5615.26,41702
2018-11-19,5615.26,5615.98,4757.01,4809.62,207964
2018-11-20,4809.62,4953.56,4168.25,4441.81,315023
2018-11-21,4441.81,4689.55,4315.58,4593.04,152286
2018-11-22,4593.04,4640.72,4297.21,4320.68,83715
2018-11-23,4320.68,4419.48,4157.19,4343.42,121719
2018-11-24,4343.42,4432,3741.2,3854.11,123090
2018-11-25,3854.11,4165.93,3550.04,4004.15,213926
2018-11-26,4004.46,4124.7,3598.81,3784.59,185985
2018-11-27,3784.77,3878.9,3613.11,3822.99,147999
2018-11-28,3822.99,4398.57,3822.94,4263.55,175435
2018-11-29,4263.52,4444.39,4130.68,4286.69,112103
2018-11-30,4286.85,4331.07,3916.3,4009.67,121993
2018-12-01,4009.67,4309.65,3942.62,4197.46,67774
2018-12-02,4197.7,4318.79,4077.67,4143.86,62748
2018-12-03,4143.86,4159.01,3795.18,3871.41,107400
2018-12-04,3871.41,4082.68,3770.92,3948.44,94655
2018-12-05,3948.44,3961.8,3719.19,3737.53,83811
2018-12-06,3737.53,3883.43,3467.92,3485.18,159523
2018-12-07,3485.18,3576.11,3248,3420.57,206088
2018-12-08,3420.57,3602.49,3295.21,3461.07,104091
2018-12-09,3461.07,3718.58,3436.5,3592.84,83347
2018-12-10,3592.84,3645.49,3416.77,3467.16,81855
2018-12-11,3467.16,3483.58,3348.98,3401.02,67519
2018-12-12,3401.02,3545.37,3380.48,3485.59,74415
2018-12-13,3485.59,3493.76,3272.81,3305.11,84592
2018-12-14,3305.11,3333.24,3180.97,3235.48,89133
2018-12-15,3235.48,3271.76,3169.53,3232.51,51317
2018-12-16,3232.51,3319.83,3227.4,3255.37,45102
2018-12-17,3255.37,3639.65,3239.06,3548.19,119831
2018-12-18,3548.19,3727.99,3481.46,3715.85,91609
2018-12-19,3715.85,3969.7,3693.57,3736.54,163016
2018-12-20,3736.54,4225.52,3712.82,4137.66,180025
2018-12-21,4137.66,4247.71,3831.2,3898.81,128508
2018-12-22,3898.81,4060.34,3849.23,4045.24,63672
2018-12-23,4045.24,4117.65,3972.39,4007.63,58294
2018-12-24,4007.63,4303.37,4006.6,4081.95,109869
2018-12-25,4081.95,4094.61,3734.85,3834.73,95683
2018-12-26,3834.73,3923.93,3746.86,3848.78,68965
2018-12-27,3848.78,3888.92,3622.39,3646.09,81652
2018-12-28,3646.09,4007.71,3628.43,3947.86,92882
2018-12-29,3947.86,4004.14,3774.38,3797.06,54702
2018-12-30,3797.06,3925.18,3760.8,3896.21,49797
2018-12-31,3896.21,3904.28,3701.48,3747.39,54221
2019-01-01,3747.39,3938.75,3696.94,3880.15,45104
2019-01-02,3880.15,3989.59,3826.29,3961.01,54034
2019-01-03,3961.01,3965.52,3778.76,3835.86,45585
2019-01-04,3835.86,3901.65,3783.88,3874.06,44398
2019-01-05,3874.06,3926.92,3841.13,3855.39,35766
2019-01-06,3855.39,4145.16,3829.09,4102.85,58878
2019-01-07,4102.85,4132.62,4001.35,4050.4,51541
2019-01-08,4050.4,4156.16,3990.34,4040.75,65973
2019-01-09,4040.75,4092.91,4013,4048.34,55130
2019-01-10,4048.34,4085.09,3631.07,3668.15,108277
2019-01-11,3668.15,3729.69,3616.41,3669.2,63070
2019-01-12,3669.2,3692.12,3611.2,3664.38,28343
2019-01-13,3664.38,3675.2,3528.24,3551.24,45682
2019-01-14,3551.24,3748.88,3544.53,3703.9,56099
2019-01-15,3703.9,3724.3,3590.49,3621.24,54154
2019-01-16,3621.24,3704.37,3611.38,3643.99,53843
2019-01-17,3643.99,3695.28,3586.92,3685.3,46181
2019-01-18,3685.3,3685.39,3620.44,3648.05,32418
2019-01-19,3648.05,3799.62,3643.01,3729.78,38341
2019-01-20,3729.78,3754.65,3529.25,3567.73,49198
2019-01-21,3567.73,3599.83,3535.19,3571.92,36101
2019-01-22,3571.92,3635.69,3473.77,3602.04,53586
2019-01-23,3602.04,3631.15,3543.96,3572.05,37910
2019-01-24,3572.05,3616.33,3546.5,3598.52,31630
2019-01-25,3598.52,3607.43,3539.41,3582.89,32679
2019-01-26,3582.89,3676.4,3578.62,3596.5,29201
2019-01-27,3596.5,3605.99,3511.29,3565.08,26261
2019-01-28,3565.08,3567.56,3402.56,3453.42,59700
2019-01-29,3453.42,3463.2,3369.19,3418.25,46304
2019-01-30,3418.25,3488.91,3395.94,3467.21,42399
2019-01-31,3467.21,3499.78,3422.83,3434.13,37365
2019-02-01,3434.13,3478.55,3398.96,3461.63,41976
2019-02-02,3461.63,3519.14,3441.21,3508.68,27103
2019-02-03,3508.68,3514.43,3424.42,3449.62,23044
2019-02-04,3449.62,3470.8,3429.21,3431.24,23959
2019-02-05,3431.24,3447.88,3415.67,3447.66,24459
2019-02-06,3447.66,3459.33,3362.24,3394.89,44281
2019-02-07,3394.89,3406.54,3369.1,3375.33,28811
2019-02-08,3375.33,3735.1,3363.32,3660.03,89444
2019-02-09,3660.03,3673.71,3616.11,3652.26,25880
2019-02-10,3652.26,3689.32,3611.46,3685.14,30046
2019-02-11,3685.14,3688.59,3608.18,3611.34,40461
2019-02-12,3611.34,3648.67,3574.22,3617.41,45717
2019-02-13,3617.41,3655.89,3590.01,3605.87,40664
2019-02-14,3605.87,3619.7,3567.39,3588.72,32779
2019-02-15,3588.72,3640.65,3575.95,3593.49,36251
2019-02-16,3593.49,3639.75,3592.04,3617.24,24003
2019-02-17,3617.24,3706.17,3608.18,3670.92,36849
2019-02-18,3670.92,3952.44,3661.42,3912.57,98728
2019-02-19,3912.57,4010.91,3882.52,3924.24,74127
2019-02-20,3924.24,3992.31,3898.91,3974.05,53048
2019-02-21,3974.05,4026.54,3900.28,3937.04,47433
2019-02-22,3937.04,3996.15,3917.66,3983.53,43006
2019-02-23,3983.53,4192.39,3948.48,4149.09,57002
2019-02-24,4149.09,4221.62,3755.38,3771.62,80391
2019-02-25,3771.62,3885.06,3771.53,3845.51,48406
2019-02-26,3845.51,3852.66,3791.9,3817.88,33253
2019-02-27,3817.88,3851.84,3699.53,3830.72,46011
2019-02-28,3830.72,3909.86,3798,3823.37,44353
2019-03-01,3823.37,3866.12,3822.67,3831.48,26522
2019-03-02,3831.48,3846.38,3790.74,3842.94,19283
2019-03-03,3842.94,3853.28,3788.04,3812.31,16769
2019-03-04,3812.31,3831.01,3705.14,3731.28,39278
2019-03-05,3731.28,3893.52,3720.49,3874.18,43262
2019-03-06,3874.18,3916.29,3839.39,3874.98,33536
2019-03-07,3874.98,3911.76,3853.2,3882.61,37619
2019-03-08,3882.61,3932.02,3804.98,3868.02,39428
2019-03-09,3868.02,3975.25,3860.66,3947.74,27600
2019-03-10,3947.74,3948.21,3897.82,3929.84,17404
2019-03-11,3929.84,3941.99,3849.45,3874.89,32708
2019-03-12,3874.89,3904.7,3827.23,3888.57,33655
2019-03-13,3888.57,3898.25,3853.06,3878.44,27922
2019-03-14,3878.44,3922.21,3825.03,3881.44,34554
2019-03-15,3881.44,3935.1,3876.17,3927.08,32133
2019-03-16,3927.08,4069.11,3924.98,4027.01,41319
2019-03-17,4027.01,4030.38,3970.97,3998,17033
2019-03-18,3998,4038.99,3964.31,3988.85,27416
2019-03-19,3988.85,4032.04,3972.47,4024.14,29686
2019-03-20,4024.14,4064.95,3995.49,4056.75,36862
2019-03-21,4056.75,4082.29,3953.53,3996.93,44251
2019-03-22,3996.93,4018.21,3984,4000.84,22671
2019-03-23,4000.84,4019.36,3982.47,4007.21,18486
2019-03-24,4007.21,4010.3,3970.35,3994.11,16111
2019-03-25,3994.11,4005.29,3887.68,3924.55,34191
2019-03-26,3924.55,3943.2,3902.52,3942.22,23873
2019-03-27,3942.22,4054.32,3932.79,4045.98,37132
2019-03-28,4045.98,4046.44,4014.69,4036.45,25343
2019-03-29,4036.45,4122.89,4031.22,4111.38,41843
2019-03-30,4111.38,4146.88,4066.87,4118.13,24906
2019-03-31,4118.13,4129.43,4098.79,4112.69,13792
2019-04-01,4112.69,4164.33,4082.2,4151.32,36921
2019-04-02,4151.32,5104.42,4147.7,4906.93,172473
2019-04-03,4906.93,5335.7,4831.59,4976.59,159843
2019-04-04,4976.59,5071.98,4799.77,4913.36,74544
2019-04-05,4913.36,5074.13,4897.61,5047.23,56130
2019-04-06,5047.23,5240.19,4938,5057.25,54180
2019-04-07,5057.25,5266.04,5044.28,5201.16,47200
2019-04-08,5201.16,5347.88,5141.23,5294.09,69803
2019-04-09,5294.09,5294.09,5159.13,5201.3,48552
2019-04-10,5201.3,5460.94,5178.61,5318.6,65813
2019-04-11,5318.6,5343.66,4987.65,5048.56,69622
2019-04-12,5048.56,5118.61,4927.62,5081.5,43762
2019-04-13,5081.5,5128.96,5056.19,5080.66,23342
2019-04-14,5080.66,5186.82,5031.2,5165.59,21193
2019-04-15,5165.59,5195.31,4969.31,5037.27,40402
2019-04-16,5037.27,5232.03,5029.16,5212.81,40370
2019-04-17,5212.81,5270.76,5190.81,5236.26,37225
2019-04-18,5236.26,5317.78,5232.99,5289.75,35511
2019-04-19,5289.75,5353.01,5212.18,5295.53,30109
2019-04-20,5295.53,5366.6,5274.45,5326.18,23214
2019-04-21,5326.18,5348.59,5232.77,5305.74,25466
2019-04-22,5305.74,5444.76,5265.73,5394.67,45346
2019-04-23,5394.67,5626.83,5371.31,5539.1,66448
2019-04-24,5539.1,5633,5390.98,5454.58,61651
2019-04-25,5454.58,5521.61,5031.69,5162.67,70755
2019-04-26,5162.67,5361.94,5104.18,5234.09,70191
2019-04-27,5234.09,5282.97,5192.45,5229.48,21692
2019-04-28,5233.47,5313.7,5218.42,5272.45,25294
2019-04-29,5272.45,5299.51,5162.81,5237.96,31947
2019-04-30,5237.96,5372.23,5224.64,5350.64,32567
2019-05-01,5350.64,5417.17,5346.7,5389.54,27410
2019-05-02,5389.54,5531.15,5387.29,5500.72,35089
2019-05-03,5500.72,5891.9,5484.78,5753.38,75434
2019-05-04,5753.38,5901.36,5596.15,5840.08,45628
2019-05-05,5840.08,5849.5,5709.74,5794.14,25481
2019-05-06,5794.14,5823.67,5644.15,5748.17,34979
2019-05-07,5748.17,6031.54,5748.17,5819.57,59556
2019-05-08,5819.57,6032.25,5753.08,5998.71,40967
2019-05-09,5998.71,6194.91,5988.65,6171.96,51005
2019-05-10,6171.96,6444.57,6133.21,6358.29,68160
2019-05-11,6358.29,7394.94,6357.02,7191.36,135248
2019-05-12,7191.36,7541.61,6793.21,6977.63,142892
2019-05-13,6977.63,8127.75,6873.42,7806.36,149082
2019-05-14,7806.36,8297.02,7631.34,7980.13,122383
2019-05-15,7980.13,8263.29,7849.92,8183.83,86162
2019-05-16,8183.83,8352.25,7679.05,7874.11,95341
2019-05-17,7874.11,7930.98,6668.67,7371.96,141482
2019-05-18,7371.96,7491.67,7213.72,7266.08,41327
2019-05-19,7266.08,8281.66,7257.26,8193.14,91218
2019-05-20,8193.14,8193.14,7591.85,7998.29,80672
2019-05-21,7998.29,8102.32,7807.77,7947.93,45005
2019-05-22,7947.93,8033.76,7533.66,7626.89,54216
2019-05-23,7626.89,7971.26,7478.74,7876.5,50121
2019-05-24,7876.5,8165.45,7801.57,7996.4,51604
2019-05-25,7996.4,8140.82,7948.68,8059.13,22294
2019-05-26,8059.13,8779,7894.53,8726.23,57648
2019-05-27,8726.23,8931.53,8668.46,8785.17,57692
2019-05-28,8785.17,8818.71,8562.2,8718.85,41445
2019-05-29,8718.85,8760.48,8444.1,8664.56,44056
2019-05-30,8664.56,9065.89,8027.21,8276.25,95189
2019-05-31,8276.25,8570.78,8116,8550.67,60143
2019-06-01,8550.67,8619.21,8459.65,8555.87,26884
2019-06-02,8555.87,8819.9,8547.48,8737.91,25506
2019-06-03,8737.91,8740.24,8073.18,8114.49,63486
2019-06-04,8114.49,8114.49,7463.94,7677.47,103552
2019-06-05,7677.47,7917.14,7591.88,7791.29,49771
2019-06-06,7791.29,7872.1,7467.52,7807.36,44397
2019-06-07,7807.36,8127.63,7767.37,8002.63,51105
2019-06-08,8002.63,8058.91,7796.46,7933.78,23469
2019-06-09,7933.78,7964.75,7535.9,7643.44,30301
2019-06-10,7643.44,8061.5,7533.53,8021,43154
2019-06-11,8021,8049.78,7724.58,7917.32,35850
2019-06-12,7917.32,8250,7834.57,8174.14,49460
2019-06-13,8174.14,8326.2,8053.65,8235.57,38536
2019-06-14,8235.57,8724.42,8180.39,8693.96,50383
2019-06-15,8693.96,8905.14,8621.48,8853.56,38140
2019-06-16,8853.56,9372.89,8800.96,8979.18,84289
2019-06-17,8979.18,9468.85,8976.99,9336.01,65486
2019-06-18,9336.01,9357.22,8941.83,9081.71,51829
2019-06-19,9081.71,9313.18,9045.47,9280.54,32012
2019-06-20,9280.54,9600.28,9219.81,9536.85,45144
2019-06-21,9536.85,10230.86,9536.85,10218.87,77828
2019-06-22,10218.87,11207.97,10086.32,10689.54,115793
2019-06-23,10689.54,11285.51,10513.81,10855.99,57082
2019-06-24,10855.99,11100.92,10555.71,11035.74,52118
2019-06-25,11035.74,11778.22,10992.37,11740.34,84123
2019-06-26,11740.34,13826.76,11679.1,12913.28,211449
2019-06-27,12913.28,13314.05,10335.34,11154.09,202428
2019-06-28,11154.09,12433,10772.75,12355.06,120700
2019-06-29,12355.06,12362.9,11352.27,11884.1,81875
2019-06-30,11884.1,12200.02,10677.83,10769.05,80893
2019-07-01,10769.05,11207,10006.43,10591.87,115739
2019-07-02,10591.87,10927.6,9678.1,10844.13,120994
2019-07-03,10844.13,12009.59,10841.91,11981.61,115565
2019-07-04,11981.61,12055.11,11067.68,11156.52,71141
2019-07-05,11156.52,11435.38,10787.94,10993.25,66066
2019-07-06,10993.25,11709.27,10985.4,11248.94,48172
2019-07-07,11248.94,11605.43,11109.42,11474.28,36847
2019-07-08,11474.28,12386.28,11339.02,12296.16,63847
2019-07-09,12296.16,12808.06,12117.31,12567.02,79607
2019-07-10,12567.02,13183.73,11569.94,12099.12,124523
2019-07-11,12099.12,12099.91,11002.39,11343.12,102929
2019-07-12,11343.12,11931.91,11096.61,11797.37,55994
2019-07-13,11797.37,11835.87,10827.53,11363.97,59187
2019-07-14,11363.97,11447.92,10118.85,10204.41,76310
2019-07-15,10204.41,11070.18,9877.02,10850.26,92742
2019-07-16,10850.26,11025.76,9366.82,9423.44,113537
2019-07-17,9423.44,9982.24,9086.51,9696.15,101032
2019-07-18,9696.15,10776.54,9292.61,10638.35,102443
2019-07-19,10638.35,10757.41,10135.16,10532.94,62995
2019-07-20,10532.94,11094.32,10379.19,10759.42,56766
2019-07-21,10759.42,10833.99,10329.89,10586.71,38379
2019-07-22,10586.71,10676.6,10072.07,10325.87,50574
2019-07-23,10325.87,10328.44,9820.61,9854.15,52754
2019-07-24,9854.15,9920.54,9535.78,9772.14,54750
2019-07-25,9772.14,10184.43,9744.7,9882.43,40285
2019-07-26,9882.43,9890.05,9668.52,9847.45,31960
2019-07-27,9847.45,10202.95,9310.47,9478.32,53081
2019-07-28,9478.32,9591.52,9135.64,9531.77,28313
2019-07-29,9531.77,9717.69,9386.9,9506.93,31434
2019-07-30,9506.93,9749.53,9391.78,9595.52,28856
2019-07-31,9595.52,10123.94,9581.6,10089.25,42030
2019-08-01,10089.25,10488.81,9890.49,10409.79,43505
2019-08-02,10409.79,10666.64,10340.82,10528.99,44213
2019-08-03,10528.99,10915,10509.35,10820.41,34102
2019-08-04,10820.41,11074.95,10572.24,10978.91,39795
2019-08-05,10978.91,11945.38,10978.89,11807.96,74748
2019-08-06,11807.96,12316.85,11224.1,11467.1,80694
2019-08-07,11467.1,12138.55,11393.98,11974.28,70893
2019-08-08,11974.28,12042.87,11498.04,11982.8,49871
2019-08-09,11982.8,12027.57,11674.06,11865.21,39230
2019-08-10,11865.21,11971.35,11232.42,11293.59,40869
2019-08-11,11293.59,11584.35,11119.32,11549.06,25734
2019-08-12,11549.06,11554.74,11240.38,11387.41,20181
2019-08-13,11387.41,11439.48,10765.3,10872,43742
2019-08-14,10872,10873.44,9924.58,10031.89,70125
2019-08-15,10031.89,10451.61,9497.12,10308.51,84438
2019-08-16,10308.51,10544.97,9764.32,10360.43,62357
2019-08-17,10360.43,10474.64,10010.76,10220.75,24470
2019-08-18,10220.75,10512.89,10079.46,10326.25,21614
2019-08-19,10326.25,10937.26,10278.31,10922.16,39936
2019-08-20,10922.16,10956.06,10576.37,10770.76,30891
2019-08-21,10770.76,10805.7,9870.07,10131.67,57446
2019-08-22,10131.67,10231.99,9777.06,10104.11,38005
2019-08-23,10104.11,10468.14,10053.67,10410.49,31466
2019-08-24,10410.49,10430.99,9911.2,10150.07,28068
2019-08-25,10150.07,10353.95,9907.03,10141.75,25686
2019-08-26,10141.75,10626.93,10141.75,10364.91,42155
2019-08-27,10364.91,10381.92,10038.26,10175.47,26481
2019-08-28,10175.47,10281.59,9600.83,9722.83,49145
2019-08-29,9722.83,9724.52,9344.69,9492.81,42711
2019-08-30,9492.81,9699.85,9368.27,9587.25,28941
2019-08-31,9587.25,9714.11,9512.03,9624.54,15427
2019-09-01,9624.54,9823.53,9578.66,9768.36,15485
2019-09-02,9768.36,10459,9764.76,10387.5,42504
2019-09-03,10387.5,10773.27,10296.3,10625.1,52101
2019-09-04,10625.1,10827.14,10392.88,10585.2,41229
2019-09-05,10585.2,10659.6,10475.88,10556.16,23957
2019-09-06,10556.16,10938.39,10228.17,10309.91,54409
2019-09-07,10309.91,10574.99,10304.22,10491.96,18864
2019-09-08,10491.96,10595.71,10286.85,10420.88,18990
2019-09-09,10420.88,10514.59,10101.87,10314.88,33044
2019-09-10,10314.88,10395.1,9966.94,10109.46,26197
2019-09-11,10109.46,10251.97,9874.13,10165.01,28189
2019-09-12,10165.01,10472.07,10057.09,10428.96,26821
